"Yr","WD","CULocation","Surf","Flood","Spr","AcSWFl","AcSWSpr","AcGWFl","AcGWSpr","PumpingMax","GMode","AcTot","AcSW","AcGW","AcSpr","PercentAcGWtoAcTot"
1956,"01","0100620",0.850000,0.600000,0.800000,292.200000,0.000000,0.000000,0.000000,67.000000,2,292.200000,292.200000,0.000000,0.0000,0.0000
1957,"01","0100620",0.850000,0.600000,0.800000,285.200000,0.000000,0.000000,0.000000,67.000000,2,285.200000,285.200000,0.000000,0.0000,0.0000
1958,"01","0100620",0.850000,0.600000,0.800000,278.200000,0.000000,0.000000,0.000000,67.000000,2,278.200000,278.200000,0.000000,0.0000,0.0000
1959,"01","0100620",0.850000,0.600000,0.800000,271.300000,0.000000,0.000000,0.000000,67.000000,2,271.300000,271.300000,0.000000,0.0000,0.0000
1960,"01","0100620",0.850000,0.600000,0.800000,264.300000,0.000000,0.000000,0.000000,67.000000,2,264.300000,264.300000,0.000000,0.0000,0.0000
1961,"01","0100620",0.850000,0.600000,0.800000,257.300000,0.000000,0.000000,0.000000,67.000000,2,257.300000,257.300000,0.000000,0.0000,0.0000
1962,"01","0100620",0.850000,0.600000,0.800000,250.400000,0.000000,0.000000,0.000000,67.000000,2,250.400000,250.400000,0.000000,0.0000,0.0000
1963,"01","0100620",0.850000,0.600000,0.800000,243.400000,0.000000,0.000000,0.000000,67.000000,2,243.400000,243.400000,0.000000,0.0000,0.0000
1964,"01","0100620",0.850000,0.600000,0.800000,236.500000,0.000000,0.000000,0.000000,67.000000,2,236.500000,236.500000,0.000000,0.0000,0.0000
1965,"01","0100620",0.850000,0.600000,0.800000,229.500000,0.000000,0.000000,0.000000,67.000000,2,229.500000,229.500000,0.000000,0.0000,0.0000
1966,"01","0100620",0.850000,0.600000,0.800000,222.500000,0.000000,0.000000,0.000000,67.000000,2,222.500000,222.500000,0.000000,0.0000,0.0000
1967,"01","0100620",0.850000,0.600000,0.800000,215.600000,0.000000,0.000000,0.000000,67.000000,2,215.600000,215.600000,0.000000,0.0000,0.0000
1968,"01","0100620",0.850000,0.600000,0.800000,208.600000,0.000000,0.000000,0.000000,67.000000,2,208.600000,208.600000,0.000000,0.0000,0.0000
1969,"01","0100620",0.850000,0.600000,0.800000,201.600000,0.000000,0.000000,0.000000,67.000000,2,201.600000,201.600000,0.000000,0.0000,0.0000
1970,"01","0100620",0.850000,0.600000,0.800000,194.700000,0.000000,0.000000,0.000000,67.000000,2,194.700000,194.700000,0.000000,0.0000,0.0000
1971,"01","0100620",0.850000,0.600000,0.800000,187.700000,0.000000,0.000000,0.000000,67.000000,2,187.700000,187.700000,0.000000,0.0000,0.0000
1972,"01","0100620",0.850000,0.600000,0.800000,180.800000,0.000000,0.000000,0.000000,67.000000,2,180.800000,180.800000,0.000000,0.0000,0.0000
1973,"01","0100620",0.850000,0.600000,0.800000,173.800000,0.000000,0.000000,0.000000,67.000000,2,173.800000,173.800000,0.000000,0.0000,0.0000
1974,"01","0100620",0.850000,0.600000,0.800000,166.800000,0.000000,0.000000,0.000000,67.000000,2,166.800000,166.800000,0.000000,0.0000,0.0000
1975,"01","0100620",0.850000,0.600000,0.800000,159.900000,0.000000,0.000000,0.000000,67.000000,2,159.900000,159.900000,0.000000,0.0000,0.0000
1976,"01","0100620",0.850000,0.600000,0.800000,152.900000,0.000000,0.000000,0.000000,67.000000,2,152.900000,152.900000,0.000000,0.0000,0.0000
